ID,lat,long,ele,time,,date,name,cmt,desc,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Author,CreationTime,,Flock
50,-11.89133998,-71.40763597,323.239685,2025-09-04T14:02:38Z,,9/4/2025,4071,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:02:38Z,,Seo
51,-11.891214,-71.40753698,335.873444,2025-09-04T14:04:59Z,,9/4/2025,4081,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:04:59Z,,Seo
52,-11.89132296,-71.407283,332.527069,2025-09-04T14:13:08Z,,9/4/2025,4092,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:13:08Z,,Seo
53,-11.89141299,-71.40744503,332.432739,2025-09-04T14:46:26Z,,9/4/2025,4102,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:46:26Z,,Seo
54,-11.89145699,-71.40750999,332.714813,2025-09-04T14:47:04Z,,9/4/2025,4112,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:47:04Z,,Seo
55,-11.89144702,-71.40749599,326.134552,2025-09-04T14:51:14Z,,9/4/2025,4122,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:51:14Z,,Seo
56,-11.89142296,-71.40764502,329.334534,2025-09-04T14:56:22Z,,9/4/2025,4132,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T14:56:22Z,,Seo
57,-11.89140502,-71.407872,333.164154,2025-09-04T15:05:57Z,,9/4/2025,4142,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T15:05:57Z,,Seo
58,-11.89133202,-71.40805598,357.955505,2025-09-04T15:21:32Z,,9/4/2025,4162,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T15:21:32Z,,Seo
59,-11.89125096,-71.40798197,357.978058,2025-09-04T15:24:45Z,,9/4/2025,4172,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T15:24:45Z,,Seo
60,-11.89113203,-71.40758299,331.577545,2025-09-04T15:40:04Z,,9/4/2025,4182,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T15:40:04Z,,Seo
61,-11.89110797,-71.40739197,332.156708,2025-09-04T15:58:31Z,,9/4/2025,4192,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T15:58:31Z,,Seo
62,-11.89105902,-71.40730698,336.285828,2025-09-04T16:05:53Z,,9/4/2025,4202,SEPAR,SEPAR,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T16:05:53Z,,Seo
63,-11.89130201,-71.40727202,355.621765,2025-09-04T16:13:01Z,,9/4/2025,4212,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T16:13:01Z,,Seo
64,-11.89146697,-71.40750001,324.58551,2025-09-04T16:36:18Z,,9/4/2025,4222,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T16:36:18Z,,Seo
65,-11.89135599,-71.407671,347.05072,2025-09-04T16:44:38Z,,9/4/2025,4232,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T16:44:38Z,,Seo
66,-11.89144903,-71.40772297,343.913116,2025-09-04T16:50:48Z,,9/4/2025,4242,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T16:50:48Z,,Seo
67,-11.89185597,-71.40799496,340.235931,2025-09-04T16:56:20Z,,9/4/2025,4262,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-04T16:56:20Z,,Seo
68,-11.879982,-71.41327296,344.152344,2025-09-05T11:42:10Z,,9/5/2025,4272,F33,F33,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T11:42:10Z,,SK
69,-11.88000999,-71.41331001,342.844086,2025-09-05T11:57:14Z,,9/5/2025,4282,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T11:57:14Z,,SK
70,-11.88002097,-71.41341596,338.298248,2025-09-05T12:06:10Z,,9/5/2025,4292,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T12:06:10Z,,SK
71,-11.87996297,-71.41353196,342.445648,2025-09-05T12:13:42Z,,9/5/2025,4302,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T12:13:42Z,,SK
72,-11.88007403,-71.41346399,379.295227,2025-09-05T12:32:08Z,,9/5/2025,4312,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T12:32:08Z,,SK
73,-11.87976097,-71.41350296,354.353149,2025-09-05T13:00:59Z,,9/5/2025,4322,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T13:00:59Z,,SK
74,-11.87547304,-71.41315402,336.774506,2025-09-05T13:51:42Z,,9/5/2025,4332,F35,F35,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T13:51:42Z,,Luvina
75,-11.87541696,-71.41285496,322.70401,2025-09-05T14:02:26Z,,9/5/2025,4342,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:02:26Z,,Luvina
76,-11.87532501,-71.41263099,320.092957,2025-09-05T14:08:22Z,,9/5/2025,4352,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:08:22Z,,Luvina
77,-11.87541604,-71.41256796,327.634399,2025-09-05T14:13:48Z,,9/5/2025,4362,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:13:48Z,,Luvina
78,-11.87579004,-71.41233897,314.498718,2025-09-05T14:20:31Z,,9/5/2025,4372,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:20:31Z,,Luvina
79,-11.87608198,-71.41226596,336.72995,2025-09-05T14:35:01Z,,9/5/2025,4382,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:35:01Z,,Luvina
80,-11.87629103,-71.412072,323.959106,2025-09-05T14:40:16Z,,9/5/2025,4392,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:40:16Z,,Luvina
81,-11.87631299,-71.41171301,327.304718,2025-09-05T14:47:51Z,,9/5/2025,4412,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:47:51Z,,Luvina
82,-11.876459,-71.41164998,334.394592,2025-09-05T14:56:02Z,,9/5/2025,4422,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T14:56:02Z,,Luvina
83,-11.87645104,-71.411568,320.637421,2025-09-05T15:03:51Z,,9/5/2025,4432,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T15:03:51Z,,Luvina
84,-11.87659303,-71.41146197,358.09314,2025-09-05T15:20:42Z,,9/5/2025,4442,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T15:20:42Z,,Luvina
85,-11.87675798,-71.41137396,339.67926,2025-09-05T15:34:42Z,,9/5/2025,4452,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T15:34:42Z,,Luvina
86,-11.87686804,-71.41156599,333.177948,2025-09-05T15:42:08Z,,9/5/2025,4462,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T15:42:08Z,,Luvina
87,-11.87651801,-71.41182801,319.742279,2025-09-05T16:06:41Z,,9/5/2025,4472,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T16:06:41Z,,Luvina
88,-11.87648498,-71.41175601,342.059906,2025-09-05T16:15:06Z,,9/5/2025,4482,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T16:15:06Z,,Luvina
89,-11.87618701,-71.41172198,350.985687,2025-09-05T16:25:32Z,,9/5/2025,4492,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T16:25:32Z,,Luvina
90,-11.87597302,-71.41166599,344.524872,2025-09-05T16:30:55Z,,9/5/2025,4512,,,City (Medium),user,,,,,,,,,,,SymbolAndName,,Yulisa,2025-09-05T16:30:55Z,,Luvina
1,-11.88828402,-71.40748601,341.314697,2025-09-08T10:59:33Z,,9/8/2025,4961,ROOST,ROOST,Museum,user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T10:59:33Z,,Ari
2,-11.87265001,-71.40576202,321.884766,2025-09-08T11:15:24Z,,9/8/2025,4971,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T11:15:24Z,,Ari
3,-11.87295302,-71.405671,338.725525,2025-09-08T11:25:45Z,,9/8/2025,4981,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T11:25:45Z,,Ari
4,-11.87291203,-71.40528803,326.35199,2025-09-08T11:36:57Z,,9/8/2025,4991,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T11:36:57Z,,Ari
5,-11.87322401,-71.40515802,333.305389,2025-09-08T11:41:30Z,,9/8/2025,5001,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T11:41:30Z,,Ari
6,-11.87312401,-71.405024,332.4729,2025-09-08T11:49:00Z,,9/8/2025,5011,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T11:49:00Z,,Ari
7,-11.87330204,-71.40553898,330.580872,2025-09-08T12:00:07Z,,9/8/2025,5021,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T12:00:07Z,,Ari
8,-11.87357797,-71.40582204,332.402466,2025-09-08T12:06:18Z,,9/8/2025,5031,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T12:06:18Z,,Ari
9,-11.87381401,-71.40563898,338.138641,2025-09-08T12:18:45Z,,9/8/2025,5041,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T12:18:45Z,,Ari
10,-11.87328896,-71.405312,333.95459,2025-09-08T12:32:57Z,,9/8/2025,5051,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T12:32:57Z,,Ari
11,-11.873008,-71.40522399,339.226776,2025-09-08T12:36:08Z,,9/8/2025,5061,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T12:36:08Z,,Ari
12,-11.87282796,-71.40569103,324.260254,2025-09-08T13:45:47Z,,9/8/2025,5081,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T13:45:47Z,,Ari
13,-11.872835,-71.40571098,320.949005,2025-09-08T13:50:59Z,,9/8/2025,5091,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T13:50:59Z,,Ari
14,-11.87295897,-71.40598599,333.191467,2025-09-08T13:56:21Z,,9/8/2025,5101,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T13:56:21Z,,Ari
15,-11.87377604,-71.40491202,337.069336,2025-09-08T14:42:34Z,,9/8/2025,5111,,,"Navaid, Black",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T14:42:34Z,,Ari
16,-11.87598199,-71.39991003,320.002319,2025-09-08T15:05:14Z,,9/8/2025,5121,,,"Navaid, Violet",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T15:05:14Z,,Cincuenta
17,-11.87631198,-71.399947,333.117737,2025-09-08T15:19:20Z,,9/8/2025,5131,,,"Navaid, Violet",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T15:19:20Z,,Cincuenta
18,-11.87653402,-71.40015998,335.294647,2025-09-08T15:26:34Z,,9/8/2025,514,,,"Navaid, Violet",user,,,,,,,,,,,SymbolAndName,,Danny,2025-09-08T15:26:34Z,,Cincuenta
1,-11.87669302,-71.408793,328.528809,2025-09-08T11:22:57Z,,9/8/2025,ZAP1,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T11:22:57Z,,Yulisa
2,-11.87593899,-71.40904999,335.632141,2025-09-08T12:40:09Z,,9/8/2025,ZAP10,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:40:09Z,,Yulisa
3,-11.87585098,-71.40928703,339.702301,2025-09-08T12:52:18Z,,9/8/2025,ZAP11,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:52:18Z,,Yulisa
4,-11.87605097,-71.40942399,334.036621,2025-09-08T12:59:24Z,,9/8/2025,ZAP12,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:59:24Z,,Yulisa
5,-11.87613898,-71.40934898,335.471436,2025-09-08T13:09:32Z,,9/8/2025,ZAP13,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T13:09:32Z,,Yulisa
6,-11.87619799,-71.40931503,336.041992,2025-09-08T13:20:34Z,,9/8/2025,ZAP14,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T13:20:34Z,,Yulisa
7,-11.87623302,-71.40924999,335.458252,2025-09-08T13:30:20Z,,9/8/2025,ZAP15,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T13:30:20Z,,Yulisa
8,-11.87616496,-71.40879099,333.882019,2025-09-08T13:40:01Z,,9/8/2025,ZAP151,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T13:40:01Z,,Yulisa
9,-11.87630201,-71.408533,332.049011,2025-09-08T13:49:12Z,,9/8/2025,ZAP16,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T13:49:12Z,,Yulisa
10,-11.87620603,-71.40829403,334.439697,2025-09-08T13:58:47Z,,9/8/2025,ZAP161,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T13:58:47Z,,Yulisa
11,-11.87613999,-71.40833502,331.820618,2025-09-08T14:03:15Z,,9/8/2025,ZAP162,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:03:15Z,,Yulisa
12,-11.87593203,-71.40826,328.660461,2025-09-08T14:10:29Z,,9/8/2025,ZAP163,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:10:29Z,,Yulisa
13,-11.87593496,-71.40842102,332.260925,2025-09-08T14:19:18Z,,9/8/2025,ZAP164,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:19:18Z,,Yulisa
14,-11.87619296,-71.40877096,331.79483,2025-09-08T14:36:36Z,,9/8/2025,ZAP17,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:36:36Z,,Yulisa
15,-11.87625901,-71.40885402,333.1297,2025-09-08T14:41:08Z,,9/8/2025,ZAP171,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:41:08Z,,Yulisa
16,-11.87647199,-71.40879502,338.488037,2025-09-08T14:49:26Z,,9/8/2025,ZAP18,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:49:26Z,,Yulisa
17,-11.87648498,-71.40881698,338.908875,2025-09-08T14:50:01Z,,9/8/2025,ZAP181,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:50:01Z,,Yulisa
18,-11.876962,-71.40887196,330.383362,2025-09-08T11:32:06Z,,9/8/2025,ZAP2,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T11:32:06Z,,Yulisa
19,-11.87657702,-71.40904203,341.61676,2025-09-08T14:59:31Z,,9/8/2025,ZAP20,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T14:59:31Z,,Yulisa
20,-11.876546,-71.40906902,338.77182,2025-09-08T15:10:18Z,,9/8/2025,ZAP21,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:10:18Z,,Yulisa
21,-11.87687097,-71.40898403,340.247375,2025-09-08T15:20:06Z,,9/8/2025,ZAP22,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:20:06Z,,Yulisa
22,-11.87688597,-71.40889702,339.739319,2025-09-08T15:24:09Z,,9/8/2025,ZAP23,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:24:09Z,,Yulisa
23,-11.87692696,-71.40888998,342.570526,2025-09-08T15:30:12Z,,9/8/2025,ZAP24,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:30:12Z,,Yulisa
24,-11.87710701,-71.40883097,342.320404,2025-09-08T15:40:42Z,,9/8/2025,ZAP25,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:40:42Z,,Yulisa
25,-11.87728403,-71.40867197,342.925201,2025-09-08T15:49:21Z,,9/8/2025,ZAP26,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:49:21Z,,Yulisa
26,-11.87734899,-71.40865101,348.953522,2025-09-08T15:58:41Z,,9/8/2025,ZAP27,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T15:58:41Z,,Yulisa
27,-11.87763096,-71.40885101,354.359863,2025-09-08T16:10:21Z,,9/8/2025,ZAP28,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T16:10:21Z,,Yulisa
28,-11.87765803,-71.40889199,355.470276,2025-09-08T16:20:47Z,,9/8/2025,ZAP29,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T16:20:47Z,,Yulisa
29,-11.87701296,-71.40887599,334.415863,2025-09-08T11:41:10Z,,9/8/2025,ZAP3,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T11:41:10Z,,Yulisa
30,-11.87773003,-71.40879703,356.644623,2025-09-08T16:30:51Z,,9/8/2025,ZAP30,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T16:30:51Z,,Yulisa
31,-11.87778301,-71.40879099,355.742615,2025-09-08T16:40:05Z,,9/8/2025,ZAP301,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T16:40:05Z,,Yulisa
32,-11.87754496,-71.40849,351.374115,2025-09-08T16:53:15Z,,9/8/2025,ZAP31,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T16:53:15Z,,Yulisa
33,-11.87761101,-71.40846703,351.323395,2025-09-08T17:00:17Z,,9/8/2025,ZAP32,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T17:00:17Z,,Yulisa
34,-11.87681297,-71.40886802,334.663361,2025-09-08T11:49:12Z,,9/8/2025,ZAP4,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T11:49:12Z,,Yulisa
35,-11.87668799,-71.40887699,334.007141,2025-09-08T11:54:07Z,,9/8/2025,ZAP5,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T11:54:07Z,,Yulisa
36,-11.87665002,-71.40881597,335.01593,2025-09-08T11:59:57Z,,9/8/2025,ZAP6,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T11:59:57Z,,Yulisa
37,-11.87652798,-71.40876803,331.25705,2025-09-08T12:10:45Z,,9/8/2025,ZAP7,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:10:45Z,,Yulisa
38,-11.87650996,-71.40888202,334.307037,2025-09-08T12:19:57Z,,9/8/2025,ZAP8,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:19:57Z,,Yulisa
39,-11.87632598,-71.40898302,334.538177,2025-09-08T12:22:42Z,,9/8/2025,ZAP9,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:22:42Z,,Yulisa
40,-11.87609497,-71.40915401,334.129791,2025-09-08T12:29:32Z,,9/8/2025,ZAP91,,,City (Small),user,,,,,,,,,,,SymbolAndName,,Ari,2025-09-08T12:29:32Z,,Yulisa
1,-11.871167,-71.41042303,334.089905,2025-09-08T11:33:23Z,,9/8/2025,686,Near Roost,Near Roost,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T11:33:23Z,,Teresa
2,-11.871038,-71.410431,335.052246,2025-09-08T11:34:51Z,,9/8/2025,687,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T11:34:51Z,,Teresa
3,-11.87083801,-71.41040702,335.456238,2025-09-08T11:50:42Z,,9/8/2025,688,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T11:50:42Z,,Teresa
4,-11.87091798,-71.41063401,337.761383,2025-09-08T12:28:08Z,,9/8/2025,689,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T12:28:08Z,,Teresa
5,-11.87089702,-71.41079603,338.312866,2025-09-08T12:39:36Z,,9/8/2025,690,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T12:39:36Z,,Teresa
6,-11.87099199,-71.41091497,338.003754,2025-09-08T12:39:15Z,,9/8/2025,691,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T12:39:15Z,,Teresa
7,-11.87109601,-71.41090298,334.664459,2025-09-08T12:47:11Z,,9/8/2025,692,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T12:47:11Z,,Teresa
8,-11.871037,-71.41098202,336.415741,2025-09-08T12:59:08Z,,9/8/2025,693,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T12:59:08Z,,Teresa
9,-11.87085796,-71.41111404,336.062378,2025-09-08T13:03:42Z,,9/8/2025,694,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:03:42Z,,Teresa
10,-11.87062503,-71.41109803,334.185181,2025-09-08T13:10:52Z,,9/8/2025,695,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:10:52Z,,Teresa
11,-11.87065797,-71.41097104,333.912537,2025-09-08T13:13:39Z,,9/8/2025,696,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:13:39Z,,Teresa
12,-11.87057197,-71.410848,332.654449,2025-09-08T13:21:42Z,,9/8/2025,697,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:21:42Z,,Teresa
13,-11.87044297,-71.41075797,332.047119,2025-09-08T13:31:01Z,,9/8/2025,698,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:31:01Z,,Teresa
14,-11.87044096,-71.41054801,332.352783,2025-09-08T13:35:18Z,,9/8/2025,699,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:35:18Z,,Teresa
15,-11.87039,-71.41041096,334.656311,2025-09-08T13:48:43Z,,9/8/2025,700,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:48:43Z,,Teresa
16,-11.87058597,-71.41052898,332.726257,2025-09-08T13:55:09Z,,9/8/2025,701,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T13:55:09Z,,Teresa
17,-11.87034901,-71.41048003,327.044495,2025-09-08T14:07:36Z,,9/8/2025,702,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T14:07:36Z,,Teresa
18,-11.87008398,-71.41029898,330.307281,2025-09-08T14:33:36Z,,9/8/2025,703,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T14:33:36Z,,Teresa
19,-11.87003,-71.41014903,332.237457,2025-09-08T14:33:39Z,,9/8/2025,704,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T14:33:39Z,,Teresa
20,-11.86995699,-71.41030904,342.230072,2025-09-08T15:14:04Z,,9/8/2025,705,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T15:14:04Z,,Teresa
21,-11.87005397,-71.410432,342.211365,2025-09-08T15:18:31Z,,9/8/2025,706,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T15:18:31Z,,Teresa
22,-11.87006797,-71.41062797,338.88681,2025-09-08T15:45:19Z,,9/8/2025,707,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T15:45:19Z,,Teresa
23,-11.87022798,-71.41022698,344.062408,2025-09-08T15:59:55Z,,9/8/2025,708,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T15:59:55Z,,Teresa
24,-11.87017903,-71.41026302,344.989471,2025-09-08T16:36:10Z,,9/8/2025,709,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T16:36:10Z,,Teresa
25,-11.870332,-71.41014199,345.73999,2025-09-08T16:45:47Z,,9/8/2025,710,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T16:45:47Z,,Teresa
26,-11.87044297,-71.41014702,343.831543,2025-09-08T16:50:14Z,,9/8/2025,711,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T16:50:14Z,,Teresa
27,-11.87058597,-71.40983999,344.280426,2025-09-08T16:58:33Z,,9/8/2025,712,,,Civil,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T16:58:33Z,,Teresa
28,-11.88703797,-71.40681596,347.972504,2025-09-08T20:05:25Z,,9/8/2025,713,SHUSHUPE,SHUSHUPE,Residence,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T20:05:25Z,,Shushupe
29,-11.88693797,-71.40675302,319.084869,2025-09-08T20:07:07Z,,9/8/2025,714,,,Residence,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T20:07:07Z,,Shushupe
30,-11.88686497,-71.40688302,320.552368,2025-09-08T20:10:51Z,,9/8/2025,715,,,Residence,user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-08T20:10:51Z,,Shushupe
1,-11.87682797,-71.40785499,331.914185,2025-09-10T11:57:46Z,,9/10/2025,748,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T11:57:46Z,,Yulisa
2,-11.87664701,-71.4079,334.194885,2025-09-10T12:11:53Z,,9/10/2025,749,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:11:53Z,,Yulisa
3,-11.87660501,-71.40802296,333.833008,2025-09-10T12:12:25Z,,9/10/2025,750,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:12:25Z,,Yulisa
4,-11.87646302,-71.40800896,339.493927,2025-09-10T12:24:53Z,,9/10/2025,751,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:24:53Z,,Yulisa
5,-11.87637904,-71.40788902,340.751678,2025-09-10T12:27:54Z,,9/10/2025,752,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:27:54Z,,Yulisa
6,-11.87631299,-71.40812103,340.884186,2025-09-10T12:33:49Z,,9/10/2025,753,,,"Block, Red",user,,,,,,,,,,,SymbolAndName,,Jorge,2025-09-10T12:33:49Z,,Yulisa
